Title,Date,User,Body,Rating
Wonderful series and reporting,03/27/2018,virgogrrl14,I have enjoyed Kelly’s international reporting on NPR and love hearing her every afternoon. This series highlights her superb interviewing skills - she is frank and empathetic. Truly a great podcast!,5
Great podcast,04/01/2018,Sally McC,Can’t get enough of this great podcast. Fascinating and sometimes difficult topics. Amazing in depth coverage. I love the drums.,5
A show with good narration and truth.,04/04/2018,vivekvarmagunturi,Thats all i have to say here.,5
Amazing,04/12/2018,MichiyoD,"Great reporting with a captivating host, just wish it was on more often!",5
NPR at its Best!,04/14/2018,ewhitmore,"My wife and I love this podcast. We appreciate that it takes the time to go in depth on the background to stories and attempts to find and present a balanced view, at least acknowledging different perspectives.",5
Very Detailed,04/16/2018,UpSideDownCarl,"Great podcast. Good, thorough reporting. Important content. Solid narrative on important events. Worth checking out.",5
Essential Listening,02/19/2018,terrilee_nc,"If you care about what’s happening in our country, you need to listen to this podcast. Kelly McEvers and the team of NPR reporters use their journalistic expertise to deep-dive into the stories behind the headlines. This year’s series of “Trump Stories” is especially important-following the tangled web of this administration and the lies, crimes and cover-ups that could endanger our democracy. The team gives us the facts & invites all parties to weigh in (though generally, Trump administration partisans refuse to participate). Very educational and sobering!",5
Looking forward to the next episode!,02/19/2018,_meds_,"Really interesting podcast, with tons of research and information.

The collusion podcast was great although I felt the Obstruction podcast to be a little boring, the host is great but it just didn't feel as exciting as the other one.",5
Addictive!,02/19/2018,bdog0382,"Great, intriguing and well done podcast. A must have",5
Kelly puts the news in perspective,02/20/2018,CaptDan805,"Kelly finds order -- though rarely sanity -- in our current political world. Being in the midst of near chaos is unsettling, but Kelly treats current events as if they were history, analyzing and ordering the events and implications in a non-hysterical continuum. When a new Embedded shows up in my feed, I always click ""play next.""",5
Excellent,02/21/2018,Kcmyway,"I’ve listened to news, investigative, true crime podcast for many years. This is a good one , I’m happy to have heard about it. The production quality is excellent , fast moving , fun to listen to . I’m anxious for new episodes. Thank you .",5
Listen now,02/21/2018,University_Woes,I can’t get enough of this podcast. Great investigating!,5
Deeper than the Headlines,02/22/2018,57852794,This podcast provides invaluable background information that helps me better understand what I see in the news. It’s engaging and informative. Please keep it up.,5
It’s late,02/23/2018,AlPal8808786,I did check my feed on Thursday! Where is it 😭,5
Good show until they got overly political,02/23/2018,emeon,I enjoyed this show until it got into the political topics. NPR obviously has an agenda with their coverage of the issues and this podcast is no exception. Sadly I don’t know if I can listen to the false representation of facts. Facts don’t care about your feelings.,1
We Need More!,02/23/2018,Danawwatkins,"Every episode I've listened to leaves me wanting more. I have loved this since the beginning of the show, but the most recent episodes about Trump and Russia were particularly fascinating. There are just not enough of them!",5
Awesome!,02/24/2018,SunshineJillME,One of my favorites. I love NPR!,5
Used to be good,02/25/2018,Pinkg!rl44,"When I first started listening to this podcast it was so good and they have covered so many topics. But, now it’s just all about Trump, hey I don’t like him either but there are so many other topics that can be covered. I just think it’s time for a new subject...I here enough about this on the news...time to change it up",1
First episode sounds like agitprop from the Resistance movement,02/26/2018,Grandesid,I’m listening to this trying to imagine a breathlessly dramatic podcast from NPR bringing to life accusations from Clinton Cash or Obama’s America. This is bad. Really bad.,1
Great reporting,02/27/2018,Morgs202,The Trump and Russia stories were very interesting,5
Boo Trump,02/27/2018,cupton,I really am so tired of Trump. We get enough of him in the media. I loved embedded for the never talked about stories. Disappointed in this new season,1
Stop with the music Bells no less!,02/28/2018,Pgh in Colorado,"Very irritating music - way overdone. If you have something to say , say it. And the introduction, please spare me the teasers,
just tell it once. Stop with the chummy inflection; you are a reporter, not my buddy. Finally, end of the intro, “We will tell you all of what might be obstruction, so that when you see something in the news about obstruction, you will know what it means (children)”. You are only reprising something we already know, so please get off the god seat. Overproduced- monotonic piano hammering, or beating drums, or gongs as words are spoken, how precious!",2
Terrific,03/02/2018,Daisybrink,Well done! Great storytelling. Very intriguing.,4
MORE!,03/03/2018,Diplomat Brat,"Thank you so much for this podcast its incredible insightful, detailed and incredibly well done- Keep it going! More more more! tt",5
Loved it before this trump series,03/05/2018,ssoak,"I loved the first episodes of embedded, because it went to different stories each time. I couldn’t wait for the next ones to come out and was hoping that it would be more of the same. Disappointed that embedded spent so much time investigating what the media is already wearing us out with day in and day out. The reason i liked your podcast was that it spent time on stories that weren’t in the forefront of the media for very long or maybe never.",3
Love!!!!,03/05/2018,tif ny,"Love your voice, tone! Informative . Love it! Please add MORE! ❤️",5
